1086.00,2489.00,1905.00,16.70,25.80,0.00,49.00,20.40,79365800.00,222100.00
1435.00,2995.00,3574.00,24.40,34.70,7.60,57.20,18.30,51724700.00,404100.00
1304.00,2435.00,10000.00,19.50,34.20,3.40,61.70,15.40,145546200.00,369600.00
1142.00,3198.00,2419.00,41.90,29.50,10.20,51.80,26.20,51734700.00,380700.00
1474.00,3758.00,1286.00,7.90,19.50,8.60,54.00,26.70,51854200.00,429600.00
1122.00,3049.00,2263.00,22.60,45.50,3.80,53.20,14.80,72116200.00,342700.00
983.00,1728.00,3371.00,4.20,46.10,20.40,48.20,16.30,54179000.00,381400.00
1208.00,2368.00,3621.00,7.80,35.70,2.20,40.70,26.50,49266200.00,368000.00
1302.00,3439.00,3034.00,35.60,28.10,11.10,61.70,18.10,66573700.00,384200.00
1134.00,1292.00,4354.00,1.90,70.30,12.30,55.00,16.50,62422600.00,366700.00
1233.00,3264.00,2688.00,9.10,49.50,8.00,50.70,15.50,47587500.00,387200.00
1146.00,3714.00,2289.00,7.30,67.00,0.00,43.70,23.00,78781000.00,341500.00
1149.00,3674.00,3286.00,17.10,67.30,5.80,57.40,10.10,50714800.00,371000.00
1174.00,3511.00,3241.00,8.50,57.10,14.30,55.70,20.20,58336700.00,284000.00
1196.00,2997.00,3512.00,12.50,42.60,25.80,57.60,19.90,115194500.00,405000.00
1179.00,3711.00,4020.00,9.30,71.40,7.80,56.30,14.30,61825700.00,431100.00
1113.00,3139.00,1441.00,4.90,59.30,14.20,45.10,11.00,50712900.00,306900.00
1247.00,4293.00,2812.00,31.30,28.80,2.70,50.50,12.40,64372500.00,339200.00
1174.00,3281.00,3465.00,19.40,42.80,1.60,49.90,11.40,50564700.00,374600.00
1554.00,3257.00,3370.00,18.00,20.00,11.80,56.40,15.10,156233500.00,447000.00
1327.00,3603.00,3738.00,24.00,39.70,4.30,62.50,8.20,49912600.00,383200.00
1159.00,1942.00,278.00,9.80,56.40,5.10,51.00,18.20,60708100.00,179700.00
954.00,3153.00,3549.00,18.40,41.00,16.00,51.50,15.00,68061500.00,398300.00
1171.00,4554.00,3667.00,10.20,68.50,0.00,62.60,11.60,63005100.00,474100.00
1139.00,2996.00,2900.00,12.80,59.60,13.60,61.60,16.50,46736800.00,368700.00
1135.00,3525.00,3438.00,2.10,55.40,8.00,50.00,15.80,67321400.00,415700.00
1444.00,3522.00,3733.00,13.80,40.70,8.50,55.30,12.40,80321600.00,382200.00
1605.00,2920.00,2796.00,41.60,31.00,30.30,66.30,10.90,58494400.00,377400.00
1244.00,3941.00,5307.00,23.60,47.20,47.80,59.60,9.80,62969700.00,336300.00
1362.00,4385.00,5764.00,18.20,42.70,42.60,63.10,8.80,57603500.00,435000.00
1391.00,3413.00,3611.00,19.50,54.00,50.30,62.10,7.90,53556200.00,357000.00
1254.00,3733.00,3240.00,22.00,36.00,6.20,63.50,2.70,63980500.00,423600.00
1354.00,3968.00,3200.00,19.40,30.10,9.90,55.30,9.00,80356600.00,449700.00
825.00,3931.00,1746.00,44.00,12.20,16.00,52.70,10.00,44393300.00,366800.00
933.00,1487.00,726.00,5.60,0.90,3.90,49.80,12.00,728280400.00,40300.00
985.00,2279.00,5133.00,13.80,8.90,8.10,45.00,13.50,144418500.00,366100.00
1396.00,3223.00,3288.00,9.50,28.00,8.50,59.00,6.50,89548400.00,347800.00
1336.00,4200.00,4262.00,4.20,51.00,25.10,60.20,5.50,183057200.00,480000.00
1494.00,4670.00,3261.00,7.80,50.70,16.90,55.10,6.60,231328700.00,651900.00
1996.00,4805.00,4452.00,9.10,77.80,0.00,59.90,4.70,379380700.00,707100.00
1902.00,5394.00,3836.00,7.20,84.40,11.30,63.50,5.30,308693000.00,730100.00
1910.00,5825.00,4868.00,9.10,57.30,23.30,69.20,7.50,196625500.00,510900.00
2000.00,2887.00,5563.00,2.80,78.30,40.80,78.40,4.80,405015000.00,1000000.00
2000.00,4767.00,8344.00,3.90,44.70,44.10,72.40,4.20,350169100.00,751100.00
1963.00,2410.00,2384.00,67.90,6.00,11.60,43.50,7.10,119006700.00,369800.00
2000.00,357.00,756.00,17.70,13.90,40.80,66.40,11.80,269997400.00,816900.00
1366.00,1788.00,1500.00,2.00,79.60,0.00,67.20,4.70,28428700.00,547100.00
2000.00,812.00,560.00,5.20,39.00,0.00,81.70,4.80,398212900.00,1000000.00
1129.00,2358.00,959.00,5.70,50.60,7.40,57.60,9.50,88715700.00,298100.00
1315.00,4092.00,4652.00,7.10,80.40,0.00,62.80,5.20,59551500.00,564100.00
1454.00,1880.00,1241.00,48.20,2.90,6.60,47.90,13.30,82732800.00,356200.00
2000.00,2714.00,3500.00,2.10,49.40,30.40,76.70,7.30,189359700.00,644100.00
1368.00,3912.00,2933.00,10.70,61.40,22.20,59.90,7.60,138471600.00,549200.00
1285.00,5286.00,2063.00,8.60,59.70,64.30,62.30,11.10,72127800.00,1000000.00
1360.00,3243.00,4088.00,17.50,61.30,34.10,58.20,10.50,162795300.00,334800.00
1525.00,5336.00,2545.00,23.00,50.00,13.00,63.90,4.50,86912600.00,766900.00
1649.00,3512.00,955.00,3.20,76.00,45.50,71.40,8.30,150946300.00,922700.00
1981.00,5572.00,5517.00,5.10,72.40,53.60,70.30,4.50,201695600.00,1000000.00
1702.00,2121.00,2553.00,1.50,54.10,43.70,75.30,5.50,216133400.00,918200.00
1344.00,6480.00,5689.00,9.60,63.50,30.20,54.10,10.10,109908100.00,837900.00
2000.00,4912.00,6389.00,4.80,82.90,48.10,75.40,5.00,309180600.00,1000000.00
1273.00,5547.00,7689.00,3.40,80.20,43.80,51.50,10.60,68237200.00,938900.00
1720.00,2838.00,10000.00,1.30,85.30,54.90,61.10,1.00,130187600.00,924400.00
1506.00,6829.00,6607.00,5.30,79.60,17.60,60.20,5.00,119728700.00,879400.00
2000.00,2324.00,2842.00,3.30,54.20,60.00,78.60,3.90,124242900.00,622400.00
1511.00,2978.00,3846.00,23.00,34.60,19.70,61.60,5.00,125095000.00,297500.00
1440.00,1786.00,3500.00,8.50,63.30,5.60,70.90,9.50,98171500.00,865800.00
1395.00,4485.00,3588.00,19.50,43.40,35.10,54.10,8.20,140400600.00,481100.00
1346.00,2490.00,1960.00,26.00,32.30,42.90,57.90,8.30,106458300.00,340000.00
1252.00,2450.00,3300.00,21.10,31.90,6.30,54.30,4.90,80924500.00,342100.00
1285.00,3690.00,4536.00,12.90,57.10,13.80,58.40,7.60,95471900.00,613900.00
1360.00,4649.00,5024.00,3.80,62.50,19.70,56.80,11.00,105731500.00,735100.00
1403.00,6591.00,5625.00,11.50,60.90,31.40,54.90,12.70,77368200.00,816700.00
2000.00,3898.00,2591.00,0.90,74.40,90.80,71.00,3.80,101874500.00,635900.00
1259.00,4566.00,5556.00,2.20,70.10,36.50,53.20,7.70,127779200.00,765800.00
2000.00,4347.00,3161.00,1.20,85.00,0.00,72.90,5.80,364614700.00,938800.00
1279.00,6031.00,5574.00,5.80,73.80,25.00,62.00,15.70,137508000.00,694000.00
2000.00,6108.00,4534.00,1.80,85.70,80.30,75.70,8.50,295154600.00,1000000.00
1219.00,4436.00,4622.00,10.30,73.10,8.60,48.80,11.70,98679300.00,669900.00
2000.00,3567.00,4059.00,1.50,69.20,35.60,78.40,5.40,283161500.00,973800.00
1113.00,1673.00,2449.00,4.50,38.80,15.70,48.10,11.10,57847400.00,190800.00
535.00,2988.00,3735.00,18.50,43.10,12.80,44.70,22.10,113145100.00,1000000.00
1334.00,3741.00,4768.00,2.60,75.50,1.20,59.00,10.00,80520400.00,756500.00
2000.00,3093.00,3915.00,1.40,81.90,46.60,75.60,7.20,324878400.00,978300.00
1209.00,3008.00,3100.00,2.30,72.30,3.00,55.30,11.80,65655000.00,656900.00
1960.00,3122.00,3196.00,3.10,64.90,15.90,70.90,5.70,262777000.00,1000000.00
1271.00,2071.00,2789.00,5.30,66.90,3.20,57.90,12.60,97538100.00,616700.00
1361.00,3117.00,3875.00,3.10,79.00,14.40,61.00,9.00,87849100.00,628500.00
1230.00,3396.00,2900.00,1.60,74.70,20.40,55.50,14.20,77472200.00,753200.00
1354.00,3202.00,2278.00,4.10,57.60,1.30,62.50,12.50,65979000.00,697200.00
1386.00,3417.00,2582.00,2.10,83.90,21.80,59.10,11.30,57210700.00,266700.00
1303.00,3107.00,2480.00,3.30,64.80,12.10,61.60,7.40,38151500.00,270000.00
1251.00,2580.00,4318.00,10.20,55.70,6.20,63.70,11.70,83778400.00,318200.00
1183.00,4635.00,4752.00,6.10,61.10,13.40,58.30,12.20,91731700.00,629700.00
1252.00,2452.00,3813.00,3.60,76.50,13.70,58.80,12.00,104442900.00,590100.00
1134.00,3045.00,3694.00,4.10,66.60,14.40,56.90,11.70,77572300.00,708300.00
1079.00,3549.00,4227.00,3.90,64.90,10.00,52.30,12.10,74118300.00,644400.00
1224.00,2635.00,3220.00,15.40,66.30,20.60,67.30,10.60,97634400.00,621500.00
1234.00,4214.00,3182.00,3.50,81.70,3.20,56.30,11.90,70702000.00,674100.00
1101.00,4971.00,4462.00,6.40,71.90,20.40,55.50,14.50,82982600.00,820900.00
1146.00,2887.00,4172.00,3.40,75.10,12.30,56.80,9.30,66294300.00,637000.00
1087.00,4368.00,2910.00,4.20,72.50,8.70,57.40,11.20,64999400.00,676800.00
1377.00,3538.00,3540.00,4.40,64.70,12.00,61.60,9.30,37166200.00,608100.00
1080.00,3561.00,4118.00,5.90,68.40,13.90,49.90,8.00,79168800.00,585300.00
1068.00,3847.00,5638.00,8.50,69.20,13.10,48.10,6.70,69349000.00,818100.00
1035.00,4297.00,5227.00,4.20,69.10,33.70,59.90,5.20,63691800.00,801300.00
1709.00,1141.00,1294.00,5.30,58.60,19.60,64.40,9.70,111126200.00,868800.00
1272.00,10000.00,4590.00,2.50,76.10,10.10,55.60,7.80,24704400.00,441800.00
1503.00,1089.00,10000.00,3.40,61.50,42.10,77.80,3.50,88309100.00,700800.00
1790.00,2733.00,4000.00,6.50,70.60,39.50,77.20,6.20,77577200.00,799400.00
1204.00,4595.00,4185.00,8.50,62.80,16.40,63.60,10.40,74505500.00,674200.00
1255.00,4955.00,4726.00,5.40,69.90,16.70,55.90,9.80,51527900.00,661600.00
661.00,609.00,5381.00,18.60,22.50,17.30,56.00,8.70,109134400.00,697000.00
1169.00,4800.00,5100.00,6.20,45.20,6.20,59.80,3.50,45999500.00,630400.00
2000.00,1734.00,3583.00,5.70,74.20,47.40,75.90,5.40,105305200.00,725000.00
2000.00,4078.00,4909.00,5.60,89.50,66.10,70.50,6.50,102251300.00,1000000.00
1237.00,2806.00,4390.00,12.40,70.50,6.20,53.60,7.00,129755200.00,595300.00
1860.00,3759.00,5313.00,9.50,79.30,64.40,77.20,5.60,276287900.00,802100.00
1248.00,3803.00,5348.00,13.80,61.50,21.30,58.80,7.20,52856600.00,745700.00
2000.00,3175.00,4326.00,3.40,72.40,68.60,77.70,5.00,284055300.00,1000000.00
1270.00,4475.00,4893.00,7.00,73.60,18.40,57.80,9.20,131257900.00,741100.00
2000.00,2302.00,3841.00,3.70,69.10,70.20,82.10,4.20,275737500.00,811400.00
1376.00,4132.00,5165.00,4.50,79.60,31.00,61.50,7.10,130330100.00,744700.00
1663.00,3544.00,3608.00,1.70,80.70,67.70,73.20,7.60,155349400.00,1000000.00
1431.00,5858.00,6015.00,8.70,58.70,20.30,58.50,3.50,106758500.00,755000.00
1690.00,2545.00,3341.00,5.20,70.00,66.90,73.00,9.00,176152600.00,1000000.00
1222.00,4705.00,4500.00,1.10,76.10,23.20,56.00,4.20,57443700.00,742600.00
1746.00,2012.00,2667.00,6.50,58.50,23.90,72.30,11.20,197873500.00,904500.00
1312.00,4940.00,4775.00,10.20,66.70,39.90,59.00,14.70,85761200.00,674000.00
1658.00,2868.00,3397.00,4.70,75.50,20.20,69.00,5.30,134383600.00,773900.00
1479.00,2675.00,1844.00,6.90,59.60,45.40,74.20,7.80,133020000.00,645500.00
1664.00,2804.00,2111.00,5.00,57.20,56.80,78.30,6.10,87243800.00,879900.00
1425.00,4955.00,4520.00,2.10,57.60,0.00,49.00,9.30,51481900.00,781300.00
1864.00,2815.00,3429.00,2.10,61.60,41.10,73.20,6.30,269547900.00,852500.00
